law_title,url,heading,level,text
نظام التعاملات الإلكترونية,,Law name,4,Electronic Transactions Law
نظام التعاملات الإلكترونية,,Law description,4,"Electronic Transactions Law 


الاسم نظام التعاملات الإلكترونية

تاريخ الإصدار 1428/03/08 هـ الموافق : 27/03/2007 مـ

تاريخ النشر 1428/03/29 هـ الموافق : 17/04/2007 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/18 بتاريخ 8 / 3 / 1428](/BoeLaws/Laws/Viewer/044bab18-a43f-4b57-b4a6-d721c5c6b06f?lawId=6f509360-2c39-4358-ae2a-a9a700f2ed16)
  * [قرار مجلس الوزراء رقم 80 بتاريخ 7 / 3 / 1428](/BoeLaws/Laws/Viewer/7bacf3cb-74ce-49f8-a3f6-3b7e85848007?lawId=6f509360-2c39-4358-ae2a-a9a700f2ed16)"
نظام التعاملات الإلكترونية,,نظام التعاملات الإلكترونية,3,
نظام التعاملات الإلكترونية,,1428 هـ,3,بسم الله الرحمن الرحيم
نظام التعاملات الإلكترونية,,الفصل الأول: أحكام عامة: تعريفات,3,
نظام التعاملات الإلكترونية,,أهداف النظام ونطاق تطبيقه,3,
نظام التعاملات الإلكترونية,,الفصل الثاني: الآثار النظامية للتعاملات والسجلات والتوقيعات الإلكترونية,3,
نظام التعاملات الإلكترونية,,الفصل الثالث: انعقاد التعامل الإلكتروني,3,
نظام التعاملات الإلكترونية,,الفصل الرابع: التوقيع الإلكتروني,3,
نظام التعاملات الإلكترونية,,الفصل الخامس: اختصاصات الوزارة والهيئة,3,
نظام التعاملات الإلكترونية,,الفصل السادس: المركز الوطني للتصديق الرقمي,3,
نظام التعاملات الإلكترونية,,الفصل السابع: واجبات مقدم خدمات التصديق ومسؤولياته,3,
نظام التعاملات الإلكترونية,,الفصل الثامن: مسؤوليات صاحب الشهادة,3,
نظام التعاملات الإلكترونية,,الفصل التاسع: المخالفات والعقوبات,3,
نظام التعاملات الإلكترونية,,الفصل العاشر: أحكام ختامية,3,
نظام استخدام وحماية شارة واسم الهلال الأحمر وما في حكمهما,,نبذة عن النظام,4,"**تضمن النظام:** تعريفات، هدف النظام، شكل شارة الهلال الأحمر، استخدامات الشارة واسم الهلال الأحمر وما في حكمهما، استخدام شارات مكونات الحركة الدولية في المملكة، استخدام الشارة في وقت النزاع المسلح وفي وقت السلم، استخدام الشارة للمنشآت الطبية العسكرية والمدنية ومنسوبيها وممتلكاتها ومنح شريط الذراع وبطاقة تحقيق الهوية في وقت النزاع المسلح ووقت السلم، تقديم المساعدة والعون للخدمات الطبية للقوات العسكرية في وقت النزاع المسلح، العقوبات والغرامات، تولي النيابة العامة التحقيق والادعاء أمام المحكمة المختصة في الجرائم، تولي المحكمة المختصة النظر في الجرائم وإيقاع العقوبات وفرض الغرامات، عدم إخلال تطبيق النظام بالتزامات المملكة في الاتفاقيات الدولية ذات الصلة، نفاذ النظام بعد مضي تسعين يوماً من تاريخ نشره في الجريدة الرسمية.  


  



الاسم نظام استخدام وحماية شارة واسم الهلال الأحمر وما في حكمهما

تاريخ الإصدار 1445/01/06 هـ الموافق : 24/07/2023 مـ

تاريخ النشر 1445/01/17 هـ الموافق : 04/08/2023 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/7) وتاريخ 1445/1/6هـ](/BoeLaws/Laws/Viewer/633f8b16-6669-44a2-9a2c-b05a008f7529?lawId=469689de-5af0-4c28-b96c-b05a008bdda3)
  * [قرار مجلس الوزراء رقم (904) وتاريخ 1444/12/30هـ](/BoeLaws/Laws/Viewer/7546f378-089e-4c8e-a80f-b05a008bddb1?lawId=469689de-5af0-4c28-b96c-b05a008bdda3)"
نظام استخدام وحماية شارة واسم الهلال الأحمر وما في حكمهما,,نظام استخدام وحماية شارة واسم الهلال الأحمر وما في حكمهما,3,
نظام استخدام وحماية شارة واسم الهلال الأحمر وما في حكمهما,,1445 هـ,3,بسم الله الرحمن الرحيم
نظام مزاولة المهن الهندسية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ebb751a1-6f0b-4595-9736-a9a700f1f47b/1,نبذة عن النظام,4,"يتضمن النظام :  
معاني العبارات والألفاظ الخاصة به، ولابد لمزاولة المهن الهندسية من ترخيص أو تصريح، ويحظر تشغيل غير المعتمدين، أو قبول أعمالهم، كما يتضمن النظام شروط الاعتماد المهني، ويجب على المعتمد مهنيًّا ذكر اسمه ودرجته المهنية ورقم اعتماده على جميع أعماله الهندسية، وزيادة غرامة المخالفين لمليون ريال سعودي، ولمن شطب اعتماده المهني أو أُلغي الترخيص أن يطلب إعادة اعتماده أو ترخيصه."
نظام مزاولة المهن الهندسية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ebb751a1-6f0b-4595-9736-a9a700f1f47b/1,Law name,4,Engineering Professions Practice Law
نظام مزاولة المهن الهندسية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ebb751a1-6f0b-4595-9736-a9a700f1f47b/1,Law description,4,"Engineering Professions Practice Law 


الاسم نظام مزاولة المهن الهندسية

تاريخ الإصدار 1438/04/19 هـ الموافق : 17/01/2017 مـ

تاريخ النشر 1438/05/06 هـ الموافق : 03/02/2017 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م / 36 بتاريخ 19 / 4 / 1438](/BoeLaws/Laws/Viewer/50c1f98d-1849-4463-8f84-cbc5e8e3cb45?lawId=ebb751a1-6f0b-4595-9736-a9a700f1f47b)"
نظام مزاولة المهن الهندسية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ebb751a1-6f0b-4595-9736-a9a700f1f47b/1,نظام مزاولة المهن الهندسية,3,
نظام مزاولة المهن الهندسية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ebb751a1-6f0b-4595-9736-a9a700f1f47b/1,1438 هـ,3,بسم الله الرحمن الرحيم
نظام الجمعيات والمؤسسات الأهلية,,نبذة عن النظام,4,"**يتضمن النظام :**   
**العبارات والألفاظ الواردة به،** وللنظام أهداف عديدة ، وتصنف الجمعيات والمؤسسات لأغراض هذا النظام وفقاً لمعايير محددة ، ويحدد النظام مهمات الوزارة و الجهة المشرفة ، وتكون الوزارة هي المسؤولة عن إصدار التراخيص للجمعيات والمؤسسات، وإنشاء صندوق دعم الجمعيات له موارده .  
**إنشاء الجمعيات** وللنظام لائحة أساسية تشمل البيانات و الأحكام الأساسية المتعلقة بالجمعية ، كما يجوز إنشاء فروع للجمعية، وأن يكون لها أجهزة وموارد .  
**الجمعية العمومية** واختصاصات الجمعية العمومية العادية وغير العادية، مع منح صفة النفع العام .  
**المؤسسات الأهلية وتتكون مواردها** مما يخصصه لها المؤسس من أموال، ويكون للمؤسسة لائحة أساسية تشمل بياناتها الأساسية ، ويكون لها ميزانية سنوية وحساب ختامي.  
**مجلس الجمعيات والؤسسات.  
أحكام عامة.**

\- **""تكون وزارة الداخلية ورئاسة أمن الدولة هما الجهتين المختصتين المشار إليهما في النظام وذلك بحسب اختصاص كل منهما"".** وذلك بموجب قرار مجلس الوزراء رقم (367) وتاريخ 1443/6/29هـ."
نظام الجمعيات والمؤسسات الأهلية,,Law name,4,Law of Civil Society Associations and Organizations
نظام الجمعيات والمؤسسات الأهلية,,Law description,4,"Law of Civil Society Associations and Organizations 


الاسم نظام الجمعيات والمؤسسات الأهلية

تاريخ الإصدار 1437/02/19 هـ الموافق : 01/12/2015 مـ

تاريخ النشر 1437/03/07 هـ الموافق : 18/12/2015 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/8) بتاريخ 19 / 2 / 1437](/BoeLaws/Laws/Viewer/dfc8b836-16e3-43b4-ac41-4ec3fa584ca4?lawId=37e0768f-8e3c-493a-b951-a9a700f2bbb1)
  * [قرار مجلس الوزراء رقم (61) وتاريخ 1437/2/18هـ](/BoeLaws/Laws/Viewer/1ff49813-aa3c-4bb2-9f4c-ae3b00debccb?lawId=37e0768f-8e3c-493a-b951-a9a700f2bbb1)"
نظام الجمعيات والمؤسسات الأهلية,,نظام الجمعيات والمؤسسات الأهلية,3,
نظام الجمعيات والمؤسسات الأهلية,,1437 هـ,3,بسم الله الرحمن الرحيم
نظام الجمعيات والمؤسسات الأهلية,,التعريفات,3,
نظام الجمعيات والمؤسسات الأهلية,,أهداف النظام,3,
نظام الجمعيات والمؤسسات الأهلية,,التصنيف,3,
نظام الجمعيات والمؤسسات الأهلية,,مهمات الوزارة,3,
نظام الجمعيات والمؤسسات الأهلية,,مهمات الجهة المشرفة,3,
نظام الجمعيات والمؤسسات الأهلية,,إصدار التراخيص,3,
نظام الجمعيات والمؤسسات الأهلية,,صندوق دعم الجمعيات,3,
نظام الجمعيات والمؤسسات الأهلية,,إنشاء الجمعيات,3,
نظام الجمعيات والمؤسسات الأهلية,,اللائحة الأساسية,3,
نظام الجمعيات والمؤسسات الأهلية,,إنشاء الفروع,3,
نظام الجمعيات والمؤسسات الأهلية,,أجهزة الجمعية,3,
نظام الجمعيات والمؤسسات الأهلية,,موارد الجمعية,3,
نظام الجمعيات والمؤسسات الأهلية,,الجمعية العمومية,3,
نظام الجمعيات والمؤسسات الأهلية,,اختصاصات الجمعية العمومية العادية,3,
نظام الجمعيات والمؤسسات الأهلية,,اختصاصات الجمعية العمومية الغير عادية,3,
نظام الجمعيات والمؤسسات الأهلية,,منح صفة النفع العام,3,
نظام الجمعيات والمؤسسات الأهلية,,المؤسسات الأهلية,3,
نظام الجمعيات والمؤسسات الأهلية,,مجلس الجمعيات والمؤسسات,3,
نظام الجمعيات والمؤسسات الأهلية,,أحكام عامة,3,
نظام رسوم تسجيل السفن والوحدات العائمة,,نبذة عن النظام,4,"يتضمن النظام ما يلي :    
تعاريف لبعض الكلمات والمصطلحات، بيان بمقدار الرسوم التي تستوفيها وزارة المواصلات على الخدمات التي تقدمها.   
يصدر وزير المواصلات القرارات والتعليمات اللازمة لإنفاذ هذا النظام، ويعمل بالنظام بعد ستين يومًا من تاريخ نشره في الجريدة الرسمية. 

  



الاسم نظام رسوم تسجيل السفن والوحدات العائمة

تاريخ الإصدار 1419/02/02 هـ الموافق : 27/05/1998 مـ

تاريخ النشر 1419/02/25 هـ الموافق : 19/06/1998 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/4 بتاريخ 2 / 2 / 1419](/BoeLaws/Laws/Viewer/ecee4a11-86da-4f28-9f31-41e58d57163b?lawId=59d8016f-daa9-463b-8a5d-a9a700f2d3eb)
  * [قرار مجلس الوزراء رقم 35 بتاريخ 29 / 1 / 1419](/BoeLaws/Laws/Viewer/7325c5a8-537d-43f8-bf5b-5bb1fe46bebf?lawId=59d8016f-daa9-463b-8a5d-a9a700f2d3eb)"
نظام رسوم تسجيل السفن والوحدات العائمة,,نظام رسوم تسجيل السفن والوحدات العائمة,3,
نظام رسوم تسجيل السفن والوحدات العائمة,,1419 هـ,3,بسم الله الرحمن الرحيم
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,نبذة عن النظام,4,"يتضمن النظام :   
التعريف بالألفاظ والعبارات الخاصة به، إجراءات تسجيل العلامات التجارية، مدة حماية العلامة التجارية، شطب تسجيل العلامة التجارية، نقل ملكية العلامة ورهنها والحجز عليها، عقود الترخيص، العلامات الجماعية وعلامات المراقبة وعلامات الهيئات ذات النفع العام والمؤسسات المهنية، إنفاذ الحقوق، العقوبات، أحكام ختامية."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,Law name,4,Trademark Law of the States of the Cooperation Council for the Arab States of the Gulf
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,Law description,4,"Trademark Law of the States of the Cooperation Council for the Arab States of the Gulf 


الاسم قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية

تاريخ الإصدار 1435/07/26 هـ الموافق : 25/05/2014 مـ

تاريخ النشر 1437/09/26 هـ الموافق : 01/07/2016 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/51) بتاريخ 26 / 7 / 1435](/BoeLaws/Laws/Viewer/ecd899e9-55f7-4046-9cd3-488ae9296601?lawId=b2d0decd-a691-45b9-9af0-a9a700f1e86f)"
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,3,
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,1435 هـ,3,بسم الله الرحمن الرحيم
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,الباب الأول: تعاريف,3,
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (1) تعريفات:,3,__تعديلات المادة
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (1) تعريفات:,3,"* صدر المرسوم الملكي رقم (م/49) وتاريخ 1442/6/1هـ. ونص على  
\- تعديل تعريف (الجهة المختصة) ليصبح بالنص الآتي: ""الجهة المختصة: الوزارة أو الجهة المسؤولة عن تنفيذ هذا القانون (النظام) في الدولة"".  
\- تعديل تعريف (الوزير) ليصبح بالنص الآتي: ""الوزير: الوزير أو رئيس الجهة المختصة عن تنفيذ هذا القانون (النظام) في الدولة"".

[](/BoeLaws/Laws/Viewer/1418b169-a7ca-4d6d-9941-acb300e0b552?attachmentTitle=مادة \(1\) تعريفات:)

في تطبيق أحكام هذا القانون (النظام) يكون لكل من المصطلحات التالية المعنى الموضح قرين كل منها ما لم يقض سياق النص خلاف ذلك:   
دول المجلس:  دول مجلس التعاون لدول الخليج العربية.  
الجهة المختصة:  الوزارة التي تكون شئون التجارة من اختصاصها في كل دولة من دول المجلس وهي المختصة بتنفيذ هذا القانون (النظام).  
الوزير:  الوزير المعني بتطبيق أحكام هذا القانون (النظام).  
اللائحة التنفيذية:  اللائحة التي تضعها لجنة التعاون التجارية تنفيذًا لهذا القانون (النظام).  
السجل: سجل العلامات التجارية."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (2):,3,"العلامة التجارية:  كل ما يأخذ شكلا مميزا من أسماء أو كلمات أو إمضاءات أو حروف أو رموز أو أرقام أو عناوين أو أختام أو رسوم أو صور أو نقوش أو تغليف أو عناصر تصويرية أو أشكال أو لون أو مجموعات ألوان أو مزيج من ذلك أو أية إشارة أو مجموعة إشارات إذا كانت تستخدم أو يراد استخدامها في تمييز سلع أو خدمات منشأة ما عن سلع أو خدمات المنشآت الأخرى أو للدلالة على تأدية خدمة من الخدمات، أو على إجراء المراقبة أو الفحص للسلع أو الخدمات.  
ويمكن اعتبار العلامة الخاصة بالصوت أو الرائحة علامة تجارية."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,الباب الثاني: الإجراءات. الفصل الأول: إجراءات تسجيل العلامات التجارية,3,
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (3):,3,"لا تعد علامة تجارية أو جزءًا منها، ولا يجوز أن يسجل بهذا الوصف ما يأتي:   
1 - العلامة الخالية من أية صفة مميزة، أو العلامات المكونة من بيانات ليست إلا التسمية التي يطلقها العرف على السلع والخدمات، أو الرسوم المألوفة والصور العادية للسلع.  
2 - التعبيرات أو الرسوم أو العلامات التي تخل بالآداب العامة أو تخالف النظام العام.  
3 - الشعارات العامة والأعلام والشارات العسكرية والشرفية والأوسمة الوطنية والأجنبية والعملات المعدنية والورقية وغيرها من الرموز الخاصة بأي من دول المجلس أو أي دولة أخرى، أو بالمنظمات العربية أو الدولية أو إحدى مؤسساتها، أو أي تقليد لأي من ذلك.  
4 - رموز الهلال الأحمر أو الصليب الأحمر وغيرها من الرموز الأخرى المشابهة، وكذلك العلامات التي تكون تقليدا لها.  
5 - العلامات المطابقة أو المشابهة للرموز ذات الصبغة الدينية المحضة.  
6 - الأسماء والبيانات الجغرافية إذا كان من شأن استعمالها أن يحدث لبسا فيما يتعلق بمصدر أو أصل السلع أو الخدمات.  
7 - اسم الغير أو لقبه أو صورته أو شعاره، ما لم يوافق هو أو ورثته مقدما على استعماله.  
8 - البيانات الخاصة بدرجات الشرف أو الدرجات العلمية التي لا يثبت طالب التسجيل استحقاقه لها قانونا.  
9 - العلامات التي من شأنها أن تضلل الجمهور، أو التي تتضمن بيانات كاذبة عن منشأ أو مصدر السلع أو الخدمات أو عن صفاتها الأخرى وكذلك العلامات التي تحتوي على اسم تجاري وهمي أو مقلد أو مزور.  
10 - العلامات المملوكة لأشخاص طبيعيين أو معنويين يكون التعامل معهم محظورا وفقا لقرار صادر في هذا الشأن من الجهة المختصة.  
11 - أية علامة تجارية مطابقة أو مشابهة لعلامة سبق إيداعها أو تسجيلها من قبل الآخرين عن ذات السلع أو الخدمات أو عن سلع أو خدمات ذات صلة إذا كان من شأن استعمال العلامة المطلوب تسجيلها أن يولد انطباعًا بالربط بينها وبين سلع أو خدمات مالك العلامة المسجلة أو أن يؤدي إلى الإضرار بمصالحه.  
12 - العلامات التي ينشأ عن تسجيلها بالنسبة لبعض السلع أو الخدمات الحط من قيمة السلع أو الخدمات التي تميزها العلامة السابقة.  
13 - العلامات التي تشكل نسخًا أو تقليدًا أو ترجمة لعلامة تجارية مشهورة أو لجزء منها مملوكة للغير لاستعمالها في تمييز سلع أو خدمات مماثلة أو مشابهة لتلك التي تستعمل العلامة المشهورة لتمييزها.  
14 - العلامات التي تشكل نسخًا أو تقليدًا أو ترجمة لعلامة تجارية مشهورة مملوكة للغير، أو لجزء جوهري منها، لاستعمالها في تمييز سلع أو خدمات غير مماثلة أو غير مشابهة لتلك التي تميزها العلامة المشهورة، إذا كان من شأن هذا الاستعمال أن يدل على صلة بين تلك السلع أو الخدمات وبين العلامة المشهورة وأن يكون من المرجح إلحاق ضرر بمصالح مالك العلامة المشهورة.  
15 - العلامات التي تشمل الألفاظ أو العبارات الآتية:  
امتياز ""ذو امتياز""، مسجل أو ""رسم مسجل"" أو حقوق الطبع أو ما شابه ذلك من الألفاظ والعبارات."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (4):,3,"1 - لا يجوز تسجيل العلامة التجارية المشهورة التي تجاوزت شهرتها حدود البلد الذي سجلت فيه إلى البلاد الأخرى عن سلع أو خدمات مطابقة أو مشابهة إلا إذا قدم طلب بذلك من مالك العلامة المشهورة أو بموافقة صريحة منه.  
2 - لتحديد ما إذا كانت العلامة مشهورة يراعى مدى معرفتها لدى الجمهور المعني نتيجة ترويجها أو طول فترة تسجيلها أو استعمالها أو عدد البلدان التي سجلت أو اشتهرت فيها أو قيمة العلامة ومدى تأثيرها في ترويج السلع أو الخدمات التي تستعمل العلامة لتمييزها.  
3 - لا يجوز تسجيل العلامات المشهورة لتمييز سلع أو خدمات غير مطابقة أو مشابهة لتلك التي تميزها هذه العلامات إذا:

أ - كان استخدام العلامة يدل على صلة بين السلع أو الخدمات المطلوب تمييزها وسلع أو خدمات صاحب العلامة المشهورة.  
ب - أدى استخدام العلامة إلى احتمالية الإضرار بمصالح صاحب العلامة المشهورة."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (5):,3,"للفئات التالية الحق في تسجيل علاماتهم التجارية:   
1 - كل شخص طبيعي أو معنوي يتمتع بجنسية أي من دول المجلس، سواء كان صاحب مصنع أو منتجًا أو تاجرًا أو حرفيًا أو صاحب مشروع خاص بالخدمات.   
2 - الأجانب الذين يقيمون في أي من دول المجلس ويكون مصرحا لهم بمزاولة عمل من الأعمال التجارية أو الصناعية أو الحرفية أو الخدمية.  
3 - الأجانب المنتمون إلى دولة عضو في اتفاقية دولية متعددة الأطراف تكون الدولة من دول المجلس طرفا فيها أو المقيمون في تلك الدولة.  
4 - المصالح العامة."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (6):,3,"1 - يعد سجل في الجهة المختصة يسمى سجل العلامات التجارية، تدون فيه جميع العلامات وأسماء أصحابها وعناوينهم وأوصاف سلعهم أو خدماتهم، وما يطرأ على العلامات من نقل الملكية أو التنازل أو الترخيص بالاستعمال أو الرهن أو التجديد أو الشطب أو أية تعديلات أخرى، ولكل ذي مصلحة حق الاطلاع على هذا السجل، وأخذ مستخرج مصدق منه.  
2 - يدمج سجل العلامات التجارية الموجود وقت العمل بأحكام هذا القانون (النظام) في السجل المنصوص عليه في البند السابق ويعتبر جزءًا لا يتجزأ منه."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (7):,3,"1 - يعتبر من قام بتسجيل العلامة التجارية بحسن نية مالكًا لها، ولا تجوز المنازعة في ملكية العلامة متى اقترن تسجيل العلامة باستعمالها مدة خمس سنوات على الأقل دون وجود نزاع قضائي بشأنها.  
2 - يجوز لمن كان أسبق إلى استعمال العلامة ممن سجلت باسمه أن يطلب من المحكمة المختصة إلغاء هذا التسجيل خلال خمس سنوات من تاريخ التسجيل، ما لم يثبت رضاء الأول صراحة أو ضمنا باستعمال العلامة من قبل من سجلت باسمه."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (8):,3,يقدم طلب تسجيل العلامة إلى الجهة المختصة بتسجيل العلامات التجارية على الاستمارة المعدة لذلك من صاحب الشأن أو من ينوب عنه، وفقًا للشروط التي تحددها اللائحة التنفيذية لهذا القانون (النظام).
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (9):,3,"1 - يجوز تسجيل العلامة التجارية عن فئة واحدة أو أكثر من فئات السلع أو الخدمات وفقًا لما تحدده اللائحة التنفيذية لهذا القانون (النظام).  
2 - لا تعتبر السلع أو الخدمات مشابهة لبعضها البعض لمجرد كونها مدرجة في نفس الفئة، ولا تعتبر السلع أو الخدمات مختلفة عن بعضها البعض لمجرد كونها مدرجة في فئات مختلفة من ذات التصنيف."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (10):,3,إذا طلب شخصان أو أكثر في وقت واحد تسجيل العلامة ذاتها أو علامات متقاربة أو متشابهة عن فئة واحدة من المنتجات أو الخدمات، وجب وقف جميع الطلبات إلى أن يقدم تنازل موقع من المتنازعين ومصدق عليه من الجهة المختصة لمصلحة أحدهم، أو إلى أن يصدر حكم نهائي في النزاع.
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (11):,3,إذا رغب طالب تسجيل علامة أو خلفه في التمتع بحق الأولوية استنادًا إلى طلب سابق مودع في دولة عضو في اتفاقية دولية متعددة الأطراف تكون الدولة من دول المجلس طرفًا فيها، فعليه أن يرفق بطلبه صورة من الطلب السابق وإقرارا يبين فيه تاريخ الطلب السابق ورقمه والدولة التي أودع فيها، وذلك خلال ستة أشهر من تاريخ طلب التسجيل الذي يستند إليه في حق الأولوية، وإلا سقط حقه في المطالبة بهذا الحق.
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (12):,3,"1 - يجوز للجهة المختصة أن تفرض ما تراه لازما من القيود والتعديلات لتحديد العلامة التجارية وتوضيحها على وجه يمنع التباسها بعلامة أخرى سبق تسجيلها أو سبق إيداع طلب تسجيلها، أو لأي سبب آخر ترتئيه.  
2 - إذا لم يقم طالب التسجيل بالرد على الجهة المختصة خلال تسعين يوما من تاريخ إبلاغه بذلك، اعتبر متنازلا عن طلبه.  
3 - إذا رفضت الجهة المختصة تسجيل العلامة التجارية لسبب ارتأته، أو علقت التسجيل على قيود أو تعديلات، وجب عليها أن تخطر صاحب الطلب أو من ينوب عنه كتابة بأسباب قرارها.  
4 - وفي جميع الأحوال، يتعين على الجهة المختصة أن تبت في طلب التسجيل خلال فترة تسعين يوما من تاريخ تقديمه متى كان مستوفيا للشروط المنصوص عليها في هذا القانون (النظام) ولائحته التنفيذية."
قانون (نظام) العلامات التجارية لدول مجلس التعاون لدول الخليج العربية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2d0decd-a691-45b9-9af0-a9a700f1e86f/1,مادة (13):,3,"1- يجوز لطالب التسجيل أو من ينيبه التظلم من قرار الجهة المختصة برفض التسجيل أو تعليقه على شرط، خلال ستين يوما من تاريخ إبلاغه به، أمام لجنة تحددها اللائحة التنفيذية لهذا القانون (النظام)، ويجوز له الطعن في قرار اللجنة أمام المحكمة المختصة، خلال ستين يوما من تاريخ إبلاغه به.  
2 - إذا لم يتظلم طالب التسجيل من القرار الصادر برفض التسجيل أو تعليقه على شرط في الميعاد المقرر، أو لم يقم بتنفيذ ما طلبته الجهة المختصة خلال هذا الميعاد، اعتبر متنازلا عن طلبه."
