law_title,url,heading,level,text
نظام الدفاتر التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/05690bd6-2c75-4b65-a148-a9a700f1bccf/1,نبذة عن النظام,4,"يتضمن النظام ما يلي:   
إلزام كل تاجر يزيد رأس ماله على مائة ألف ريال بإمساك دفاتر تجارية، بيان ما يجب قيده في هذه الدفاتر، تحديد مدة للاحتفاظ بهذه الدفاتر لدى التاجر، وبيان مدى حجيتها، عقوبات مخالفة النظام وجهة تطبيقها.

  



الاسم نظام الدفاتر التجارية

تاريخ الإصدار 1409/12/17 هـ الموافق : 20/07/1989 مـ

تاريخ النشر 1410/01/10 هـ الموافق : 11/08/1989 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/61 بتاريخ 17 / 12 / 1409](/BoeLaws/Laws/Viewer/3c259dc5-a0ed-461e-886f-14bcd0955986?lawId=05690bd6-2c75-4b65-a148-a9a700f1bccf)
  * [قرار مجلس الوزراء رقم 194 بتاريخ 23 / 11 / 1409](/BoeLaws/Laws/Viewer/b071fb21-9f4f-4636-8db3-147a9fb0f32b?lawId=05690bd6-2c75-4b65-a148-a9a700f1bccf)"
نظام الدفاتر التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/05690bd6-2c75-4b65-a148-a9a700f1bccf/1,نظام الدفاتر التجارية,3,
نظام الدفاتر التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/05690bd6-2c75-4b65-a148-a9a700f1bccf/1,1409 هـ,3,بسم الله الرحمن الرحيم
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,نبذة عن النظام,4,"**حل هذا النظام محل نظام الاتصالات لعام 1422هـ وتضمن:** تعريفات، الأهداف، الإشراف على قطاع الاتصالات ومهام الوزارة، التراخيص وتجديدها والمقابل المالي لها، التزامات مقدم الخدمة، الطيف الترددي وإدارته، مهام الهيئة، الاتصال البيني والنفاذ، استخدام العقارات، المنافسة، حماية معلومات المستخدم وبياناته السرية، الرقابة والتفتيش، المخالفات والعقوبات، أحكام ختامية، إصدار اللائحة التنفيذية، النشر والنفاذ.

  



الاسم نظام الاتصالات وتقنية المعلومات

تاريخ الإصدار 1443/11/02 هـ الموافق : 01/06/2022 مـ

تاريخ النشر 1443/11/11 هـ الموافق : 10/06/2022 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/106) وتاريخ 1443/11/2هـ](/BoeLaws/Laws/Viewer/3e5e2571-502f-4b02-84af-aeb4009d2458?lawId=ae610645-e094-48ef-814e-aeb4009d244f)
  * [قرار مجلس الوزراء رقم (592) وتاريخ 1443/11/1هـ](/BoeLaws/Laws/Viewer/ea2a37d0-eee5-4f74-8355-aeb4009d2487?lawId=ae610645-e094-48ef-814e-aeb4009d244f)"
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,نظام الاتصالات وتقنية المعلومات,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,1443 هـ,3,بسم الله الرحمن الرحيم
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل الأول: أحكام عامة,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل الثاني: التراخيص,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل الثالث: الطيف الترددي,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل الخامس: استخدام العقارات,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل السادس: المنافسة,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل السابع: حماية معلومات المستخدم ووثائقه السرية,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل الثامن: الرقابة والتفتيش,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل التاسع: المخالفات والعقوبات,3,
نظام الاتصالات وتقنية المعلومات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,الفصل العاشر: أحكام ختامية,3,
نظام الإيداع,,نبذة عن النظام,4,"يتضمن النظام ما يلي:   
بيان المقصود بالإيداع، وهو إيداع نسخ من الأعمال الخاضعة لهذا النظام في مكتبة الملك فهد الوطنية مجانا إذا أعدت للنشر والتداول بين الناس، وبيان ما يسري عليه الإيداع، والملزمون بالإيداع، وعدد النسخ الواجب إيداعها، والجزاءات، وأحكام عامة. 

  



الاسم نظام الإيداع

تاريخ الإصدار 1412/09/07 هـ الموافق : 11/03/1992 مـ

تاريخ النشر 1412/10/14 هـ الموافق : 17/04/1992 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/26 بتاريخ 7 / 9 / 1412هـ](/BoeLaws/Laws/Viewer/380afb5a-99e1-4eac-8977-fac98a0d83f4?lawId=dc90bcd7-26fe-44c0-a40d-a9a700f17216)
  * [قرار مجلس الوزراء رقم 115 بتاريخ 5 / 9 / 1412هـ](/BoeLaws/Laws/Viewer/ca36c8ba-0661-4392-9c6f-a9ad00f1bb67?lawId=dc90bcd7-26fe-44c0-a40d-a9a700f17216)"
نظام الإيداع,,نظام الإيداع,3,
نظام الإيداع,,1412 هـ,3,بسم الله الرحمن الرحيم
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,نبذة عن النظام,4,"**حل هذا النظام محل نظام مؤسسة النقد العربي السعودي لعام 1377هـ ،  
وتضمن : التعريفات ، أحكام عامة ، أهداف البنك ، الإدارة ، مجلس الإدارة ، المحافظ ونائب المحافظ وموظفو البنك ، تعارض المصالح ، السياسة النقدية ، مراجع الحسابات الخارجي ، العلاقة مع الحكومة والعلاقات الخارجية ، أحكام ختامية ، النشر والنفاذ .**

  



الاسم نظام البنك المركزي السعودي

تاريخ الإصدار 1442/04/11 هـ الموافق : 26/11/2020 مـ

تاريخ النشر 1442/04/26 هـ الموافق : 11/12/2020 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/36) وتاريخ 1442/4/11هـ](/BoeLaws/Laws/Viewer/b9c0b8ac-c5ff-460c-aa95-ac9200ced832?lawId=a292ec7e-85fb-4ceb-9ad0-ac9200ced829)
  * [قرار مجلس الوزراء رقم (229) وتاريخ 1442/4/9هـ](/BoeLaws/Laws/Viewer/858df0a5-bc81-4a20-a45c-ac9200ced866?lawId=a292ec7e-85fb-4ceb-9ad0-ac9200ced829)"
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,نظام البنك المركزي السعودي,3,
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,1442 هـ,3,بسم الله الرحمن الرحيم
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,الفصل الأول: التعريفات وأحكام عامة,3,
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,الفصل الثاني: الإدارة مجلس الإدارة,3,
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,الفصل الثالث: السياسة النقدية,3,
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,الفصل الرابع: مراجع الحسابات الخارجي,3,
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,الفصل الخامس: العلاقة مع الحكومة والعلاقات الخارجية,3,
نظام البنك المركزي السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,الفصل السادس: أحكام ختامية,3,
نظام الأحوال الشخصية,,نبذة عن النظام,4,الموافقة على نظام الأحوال الشخصية
نظام الأحوال الشخصية,,Law name,4,Family Law
نظام الأحوال الشخصية,,Law description,4,"Family Law 


الاسم نظام الأحوال الشخصية

تاريخ الإصدار 1443/08/06 هـ الموافق : 09/03/2022 مـ

تاريخ النشر 1443/08/15 هـ الموافق : 18/03/2022 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/73) وتاريخ 1443/8/6هـ](/BoeLaws/Laws/Viewer/f4a877fb-bd67-4f87-92c4-ae5900d38387?lawId=4d72d829-947b-45d5-b9b5-ae5800d6bac2)
  * [قرار مجلس الوزراء رقم (429) وتاريخ 1443/8/5هـ](/BoeLaws/Laws/Viewer/645d71fc-210a-4093-9a0d-ae5800d6bad0?lawId=4d72d829-947b-45d5-b9b5-ae5800d6bac2)"
نظام الأحوال الشخصية,,نظام الأحوال الشخصية,3,
نظام الأحوال الشخصية,,1443 هـ,3,بسم الله الرحمن الرحيم
نظام الأحوال الشخصية,,(الباب الأول) الزواج (الفصل الأول) الخطبة,3,
نظام الأحوال الشخصية,,(الفصل الثاني) أحكام عامة للزواج,3,
نظام الأحوال الشخصية,,(الفصل الثالث) أركان عقد الزواج وشروطه,3,
نظام الأحوال الشخصية,,(الفصل الرابع) حقوق الزوجين,3,
نظام الأحوال الشخصية,,(الباب الثاني) آثار عقد الزواج (الفصل الأول) النفقة,3,
نظام الأحوال الشخصية,,(الفصل الثاني) النسب,3,
نظام الأحوال الشخصية,,(الباب الثالث) الفرقة بين الزوجين (الفصل الأول) أحكام عامة للفرقة,3,
نظام الأحوال الشخصية,,(الفصل الثاني) الطلاق,3,
نظام الأحوال الشخصية,,(الفصل الثالث) الخلع,3,
نظام الأحوال الشخصية,,(الفصل الرابع) فسخ عقد الزواج,3,
نظام الأحوال الشخصية,,(الباب الرابع) آثار الفرقة بين الزوجين (الفصل الأول) العدة,3,
نظام الأحوال الشخصية,,(الفصل الثاني) الحضانة,3,
نظام الأحوال الشخصية,,(الباب الخامس) الوصاية والولاية (الفصل الأول) أحكام عامة للوصاية والولاية,3,
نظام الأحوال الشخصية,,(الفصل الثاني) الوصي,3,
نظام الأحوال الشخصية,,(الفصل الثالث) الولي المعين من المحكمة,3,
نظام الأحوال الشخصية,,(الفصل الرابع) تصرفات الوصي والولي المعين من المحكمة,3,
نظام الأحوال الشخصية,,(الفصل الخامس) الغائب والمفقود,3,
نظام الأحوال الشخصية,,(الباب السادس) الوصية (الفصل الأول) أحكام عامة للوصية,3,
نظام الأحوال الشخصية,,(الفصل الثاني) أركان الوصية وشروطها,3,
نظام الأحوال الشخصية,,(الفصل الثالث) مبطلات الوصية,3,
نظام الأحوال الشخصية,,(الباب السابع) التركة والإرث (الفصل الأول) أحكام عامة للتركة والإرث,3,
نظام الأحوال الشخصية,,(الفصل الثاني) ميراث أصحاب الفروض,3,
نظام الأحوال الشخصية,,(الفصل الثالث) الحجب والتعصيب والعول والرد,3,
نظام الأحوال الشخصية,,(الفصل الرابع) ميراث ذوي الأرحام,3,
نظام الأحوال الشخصية,,(الفصل الخامس) ميراث المفقود والحمل ومنفي النسب,3,
نظام الأحوال الشخصية,,(الفصل السادس) التخارج في التركة,3,
نظام الأحوال الشخصية,,(الباب الثامن) أحكام ختامية,3,
نظام مكافحة جرائم المعلوماتية,,نبذة عن النظام,4,"**يتضمن النظام مايلى:**  
التعريفات بالألفاظ والعبارات التي تخص النظام – الهدف من النظام – عقوبات مرتكب الجرائم المعلوماتية - مسؤولية هيئة الاتصالات وتقنية المعلومات ."
نظام مكافحة جرائم المعلوماتية,,Law name,4,Anti-Cyber Crime Law
نظام مكافحة جرائم المعلوماتية,,Law description,4,"Anti-Cyber Crime Law 


الاسم نظام مكافحة جرائم المعلوماتية

تاريخ الإصدار 1428/03/08 هـ الموافق : 27/03/2007 مـ

تاريخ النشر 1428/03/08 هـ الموافق : 27/03/2007 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/17 بتاريخ 8 / 3 / 1428](/BoeLaws/Laws/Viewer/ceadb6be-81e5-4c91-919e-2967202d9643?lawId=25df73d6-0f49-4dc5-b010-a9a700f2ec1d)
  * [قرار مجلس الوزراء رقم 79 بتاريخ 7 / 3 / 1428](/BoeLaws/Laws/Viewer/98583900-7672-4a3a-a119-8e4135ef7371?lawId=25df73d6-0f49-4dc5-b010-a9a700f2ec1d)"
نظام مكافحة جرائم المعلوماتية,,نظام مكافحة جرائم المعلوماتية,3,
نظام مكافحة جرائم المعلوماتية,,1428 هـ,3,بسم الله الرحمن الرحيم
نظام تعريفة الطيران المدني,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/456ab486-9c16-4c7b-993c-a9a700f2cc4a/1,نبذة عن النظام,4,"يتضمن ما يلي:   
بيان أحكام احتساب واقتضاء الرسوم على الطائرات في مطارات المملكة وتشمل: رسوم الهبوط والإيواء والعبور ونقل الركاب والرسوم الأمنية ورسوم المعدات والتصاريح وشهادات تسجيل الطائرات ورخص الملاحين والمهندسين ورسوم أخرى. بيان أحكام الإعفاء من هذه الرسوم، بيان أحكام إيجار الصالات والمكاتب ومرافق الخدمات بالمطارات ، غرامات التأخير. 

  



الاسم نظام تعريفة الطيران المدني

تاريخ الإصدار 1426/01/01 هـ الموافق : 10/02/2005 مـ

تاريخ النشر 1426/01/01 هـ الموافق : 10/02/2005 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/55 بتاريخ 20 / 10 / 1426](/BoeLaws/Laws/Viewer/3f3e27e7-4b35-404a-9d3d-5b43337f0389?lawId=456ab486-9c16-4c7b-993c-a9a700f2cc4a)
  * [قرار مجلس الوزراء رقم 252 بتاريخ 19 / 10 / 1426](/BoeLaws/Laws/Viewer/2650e092-728b-41e3-9eea-30bca631ddea?lawId=456ab486-9c16-4c7b-993c-a9a700f2cc4a)"
نظام تعريفة الطيران المدني,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/456ab486-9c16-4c7b-993c-a9a700f2cc4a/1,نظام تعريفة الطيران المدني,3,
نظام تعريفة الطيران المدني,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/456ab486-9c16-4c7b-993c-a9a700f2cc4a/1,1426 هـ,3,بسم الله الرحمن الرحيم
نظام مراقبة البنوك,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8f70dc63-dd9a-4734-9216-a9a700f2c78c/1,نبذة عن النظام,4,"يتضمن النظام :    
المقصود بالمصطلحات الواردة بالنظام - المرخص لهم بمزاولة الأعمال المصرفيه – شروط منح ترخيص مزاولة الأعمال المصرفية - إحتفاظ البنك لدى المؤسسة بوديعة نظامية لا تقل عن ( 15% ) من إلتزامات ودائعه في جميع الأوقات - الأعمال التي يحظر على أي بنك مزاولتها- الأعمال التي يحظر علي أي بنك مزاولتها إلا بعد الحصول على ترخيص كتابي مسبق من المؤسسة - أعضاء مجلس إدارة البنوك ومراقبي الحسابات - المسائل التي يجوز لمؤسسة النقد بعد موافقة وزير المالية والإقتصاد الوطني أن تضع قواعد عامة لتنظيمها – تفتيش المؤسسة على سجلات وحسابات أي بنك – الإجراءات التي يجوز للمؤسسة إتخاذها إذا تبين أن بنكا ما خالف أحكام هذا النظام – العقوبات . 

  



الاسم نظام مراقبة البنوك

تاريخ الإصدار 1386/01/01 هـ الموافق : 21/04/1966 مـ

تاريخ النشر 1386/01/01 هـ الموافق : 21/04/1966 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/5 بتاريخ 22 / 2 / 1386](/BoeLaws/Laws/Viewer/5cf1b3d7-debf-4464-93d5-2a5f2073cd0b?lawId=8f70dc63-dd9a-4734-9216-a9a700f2c78c)
  * [قرار مجلس الوزراء رقم 179 بتاريخ 5 / 2 / 1386](/BoeLaws/Laws/Viewer/6f1b7283-4cbe-44a4-b493-5290939de690?lawId=8f70dc63-dd9a-4734-9216-a9a700f2c78c)"
نظام مراقبة البنوك,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8f70dc63-dd9a-4734-9216-a9a700f2c78c/1,نظام مراقبة البنوك,3,
نظام مراقبة البنوك,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8f70dc63-dd9a-4734-9216-a9a700f2c78c/1,1386 هـ,3,بسم الله الرحمن الرحيم
نظام مكافحة جرائم الاتجار بالأشخاص,,نبذة عن النظام,4,"يتضمن النظام :  
العبارات والألفاظ الواردة بالنظام - حظر الاتجار بأي شخص أو إكراهه وغير ذلك مما يعتبر تعديا على الإنسانية - معاقبة كل من يرتكب جريمة الاتجار وحالات تشديد العقوبات - معاقبة من يستخدم القوة البدنية لممارسة الاتجار بالأشخاص - معاقبة كل من يساهم في الاتجار بالأشخاص - العقوبات بمصادرة الأموال الخاصة والأمتعة والأدوات وغيرها - المعافون من العقوبات - معاقبة الشخصية الاعتبارية."
نظام مكافحة جرائم الاتجار بالأشخاص,,Law name,4,Anti-Trafficking in Persons Law
نظام مكافحة جرائم الاتجار بالأشخاص,,Law description,4,"Anti-Trafficking in Persons Law 

